item_id,source,source_question_id,question_uid,question_text,answer_options,focal_answer,value_construct,paired_event_ids,question_type,n_years,y0,y1
gallup_4_994,gallup,994,gallup:4:994,"Next, I'm going to read you a list of issues. Regardless of whether or not you think it should be legal, for each one, please tell me whether you personally believe that in general it is morally acceptable, or morally wrong. How about___? Gambling",Morally acceptable|Morally wrong,Morally acceptable,,,binary,18,2003,2020
gallup_4_995,gallup,995,gallup:4:995,"Next, I'm going to read you a list of issues. Regardless of whether or not you think it should be legal, for each one, please tell me whether you personally believe that in general it is morally acceptable, or morally wrong. How about___? Polygamy, when a married person has more than one spouse at the same time",Morally wrong|Morally acceptable,Morally wrong,,,binary,18,2003,2020
gallup_4_996,gallup,996,gallup:4:996,"Next, I'm going to read you a list of issues. Regardless of whether or not you think it should be legal, for each one, please tell me whether you personally believe that in general it is morally acceptable, or morally wrong. How about___? Gay or lesbian relations",Morally acceptable|Morally wrong,Morally acceptable,,,binary,16,2005,2020
gallup_4_997,gallup,997,gallup:4:997,"Next, I'm going to read you a list of issues. Regardless of whether or not you think it should be legal, for each one, please tell me whether you personally believe that in general it is morally acceptable, or morally wrong. How about___? Birth control",Morally acceptable|Morally wrong,Morally acceptable,,,binary,9,2012,2020
gallup_4_998,gallup,998,gallup:4:998,"Next, I'm going to read you a list of issues. Regardless of whether or not you think it should be legal, for each one, please tell me whether you personally believe that in general it is morally acceptable, or morally wrong. How about___? Sex between teenagers",Morally wrong|Morally acceptable,Morally wrong,,,binary,8,2013,2020
gallup_4_999,gallup,999,gallup:4:999,"Next, I'm going to read you a list of issues. Regardless of whether or not you think it should be legal, for each one, please tell me whether you personally believe that in general it is morally acceptable, or morally wrong. How about___? Drinking alcohol",Morally acceptable|Morally wrong,Morally acceptable,,,binary,3,2018,2020
gallup_6_458,gallup,458,gallup:6:458,"As of today, do you lean more to the Democratic Party or the Republican Party?",Democrat/Lean Democrat|Republican/Lean Republican|Neither/Other/Non-leaning Independent,Democrat/Lean Democrat,,,categorical,22,1999,2020
gallup_6_461,gallup,461,gallup:6:461,Do you approve or disapprove of the way [President] is handling [his] job as president?,Approve|Disapprove,Approve,,,binary,22,1999,2020
gallup_6_462,gallup,462,gallup:6:462,"Do you approve, or disapprove, of the way Congress is handling its job?",Disapprove|Approve,Disapprove,,,binary,22,1999,2020
gallup_6_463,gallup,463,gallup:6:463,"In general, are you satisfied or dissatisfied with the way things are going in the United States at this time?",Dissatisfied|Satisfied,Dissatisfied,,,binary,22,1999,2020
gallup_6_464,gallup,464,gallup:6:464,"Thinking about the job situation in America today, would you say that it is now a good time, or a bad time to find a quality job?",Bad time|Good time,Bad time,,,binary,20,2001,2020
gallup_6_465,gallup,465,gallup:6:465,"How would you rate economic conditions in this country today - as excellent, good, only fair, or poor?",Only fair|Poor|Good|Excellent,Only fair,,,categorical,22,1999,2020
gallup_6_466,gallup,466,gallup:6:466,"Right now, do you think that economic conditions in the country, as a whole, are getting better or getting worse?",Getting worse|Getting better|Same [volunteered],Getting worse,,,categorical,22,1999,2020
gallup_6_467,gallup,467,gallup:6:467,"In politics, as of today, do you consider yourself a Republican, a Democrat, or an Independent?",Independent|Democrat|Republican|Other party (volunteered),Independent,,,categorical,22,1999,2020
gss_abany,gss,abany,gss:abany,abortion if woman wants for any reason,no|yes,no,,,binary,26,1977,2018
gss_abdefctw,gss,abdefctw,gss:abdefctw,wrong for woman to get abortion for birth defects,not wrong at all|always wrong|wrong only sometimes|almost always wrong,not wrong at all,,,categorical,3,1991,2008
gss_abfirm,gss,abfirm,gss:abfirm,how firm is r's opinion on abortion,change very unlikely|somewhat unlikely|somewhat likely|change very likely,change very unlikely,,,categorical,2,1982,1984
gss_abhlth,gss,abhlth,gss:abhlth,woman's health seriously endangered,yes|no,yes,,,binary,31,1972,2018
gss_abimp,gss,abimp,gss:abimp,importance of abortion issue to r,important|not very imp|one of most imp|not imp at all,important,,,categorical,2,1982,1984
gss_abinfo,gss,abinfo,gss:abinfo,how much info does r have on abortion,some info|most info|very little info|all info r needs,some info,,,categorical,2,1982,1984
gss_abort12,gss,abort12,gss:abort12,past 12 months r web to learn abortion,no|yes,no,,,binary,2,2000,2002
gss_abpoor,gss,abpoor,gss:abpoor,low income--cant afford more children,no|yes,no,,,binary,31,1972,2018
gss_abpoorw,gss,abpoorw,gss:abpoorw,wrong for woman to get abortion if low income?,always wrong|not wrong at all|almost always wrong|wrong only sometimes,always wrong,,,categorical,4,1991,2018
gss_acqntsex,gss,acqntsex,gss:acqntsex,r had sex with acquaintance last year,no|yes,no,,,binary,18,1988,2018
gss_actupset,gss,actupset,gss:actupset,ppl at work throw things when upset with r,never|rarely|sometimes|often,never,,,categorical,2,2004,2012
gss_adforjob,gss,adforjob,gss:adforjob,advertised for a job in newspaper's,"no|yes, more than twice|yes, once or twice",no,,,categorical,3,1998,2016
gss_advcfrnd,gss,advcfrnd,gss:advcfrnd,r can ask close friend software help,yes|no,yes,,,binary,2,2000,2002
gss_advchld,gss,advchld,gss:advchld,r can ask son or daughter for software help,no|yes,no,,,binary,2,2000,2002
gss_advcowrk,gss,advcowrk,gss:advcowrk,r can ask coworker software help,yes|no,yes,,,binary,2,2000,2002
gss_advfam,gss,advfam,gss:advfam,r can ask other family members software help,no|yes,no,,,binary,2,2000,2002
gss_advlib,gss,advlib,gss:advlib,r can ask librarian software help,no|yes,no,,,binary,2,2000,2002
gss_advofrnd,gss,advofrnd,gss:advofrnd,r can ask acquaintance software help,yes|no,yes,,,binary,2,2000,2002
gss_advpar,gss,advpar,gss:advpar,r can ask parent for software help,no|yes,no,,,binary,2,2000,2002
gss_advsib,gss,advsib,gss:advsib,r can ask sibling or sibling partner software h,no|yes,no,,,binary,2,2000,2002
gss_advsp,gss,advsp,gss:advsp,r can ask spouse or partner for software help,no|yes,no,,,binary,2,2000,2002
gss_advstu,gss,advstu,gss:advstu,r can ask other student software help,no|yes,no,,,binary,2,2000,2002
gss_advsup,gss,advsup,gss:advsup,r can ask work supervisor software help,no|yes,no,,,binary,2,2000,2002
gss_advtchr,gss,advtchr,gss:advtchr,r can ask teacher software help,no|yes,no,,,binary,2,2000,2002
gss_affctlaw,gss,affctlaw,gss:affctlaw,how likely congress give serious attention to r's demands,not very likely|fairly likely|not at all likely|very likely,not very likely,,,categorical,2,2004,2014
gss_affrmact,gss,affrmact,gss:affrmact,favor preference in hiring black people,strongly opposes|not strongly opposes|strongly favors|not strongly favors,strongly opposes,,,categorical,13,1994,2018
gss_aidcol,gss,aidcol,gss:aidcol,gov. should assist low-income college student,probably should be|definitely should be|probably should not be|definitely should not be,probably should be,,,categorical,4,1990,2016
gss_aidhouse,gss,aidhouse,gss:aidhouse,gov. should provide housing to poor,probably should be|definitely should be|probably should not be|definitely should not be,probably should be,,,categorical,4,1990,2016
gss_aidsrac2,gss,aidsrac2,gss:aidsrac2,race of aids victim 2nd closest to r,white|black|hispanic,white,,,categorical,4,1989,1993
gss_aidsrac3,gss,aidsrac3,gss:aidsrac3,race of aids victim 3rd closest to r,white|black|hispanic,white,,,categorical,4,1989,1993
gss_aidsrace,gss,aidsrace,gss:aidsrace,race of aids victim closest to r,white|black|hispanic,white,,,categorical,5,1988,1993
gss_aidssex,gss,aidssex,gss:aidssex,sex of aids victim closest to r,male|female,male,,,binary,5,1988,1993
gss_aidssex2,gss,aidssex2,gss:aidssex2,sex of aids victim 2nd closest to r,male|female,male,,,binary,4,1989,1993
gss_aidssex3,gss,aidssex3,gss:aidssex3,sex of aids victim 3rd closest to r,male|female,male,,,binary,4,1989,1993
gss_aidunemp,gss,aidunemp,gss:aidunemp,govts resp: provide for the unemployed,probably should be|probably should not be|definitely should be|definitely should not be,probably should be,,,categorical,6,1985,2016
gss_amcit,gss,amcit,gss:amcit,how important to have american citizenship,very important|fairly important|not very important|not important at all,very important,,,categorical,3,1996,2014
gss_amcitizn,gss,amcitizn,gss:amcitizn,agree i would rather be a citizen of america,strongly agree|agree|neither agree nor disagree|disagree|strongly disagree,strongly agree,,,categorical,3,1996,2014
gss_anomia1,gss,anomia1,gss:anomia1,"next to health, money is most important",disagree|agree,disagree,,,binary,3,1973,1976
gss_anomia8,gss,anomia8,gss:anomia8,don't know whom to trust,agree|disagree,agree,,,binary,3,1973,1976
